day,location,temperature
2009-01-11,rkm450,9.619
2009-01-11,rkm485,8.758500000000002
2009-01-11,rkm444,
2009-01-12,rkm450,9.585
2009-01-12,rkm440,
2009-01-12,rkm483,8.76
2009-01-12,rkm444,
2009-01-12,rkm470,9.091999999999999
2009-01-12,rkm485,8.709
2009-01-12,rkm479,8.8615
2009-01-13,rkm440,
2009-01-13,rkm485,8.587499999999999
2009-01-13,rkm450,9.091000000000001
2009-01-13,rkm444,
2009-01-13,rkm483,8.629999999999999
2009-01-13,rkm470,8.9095
2009-01-13,rkm479,8.715499999999999
2009-01-14,rkm470,8.731
2009-01-14,rkm483,8.5305
2009-01-14,rkm440,
2009-01-14,rkm444,
2009-01-14,rkm485,8.500499999999999
2009-01-14,rkm450,8.985
2009-01-14,rkm479,8.591999999999999
2009-01-15,rkm440,
2009-01-15,rkm444,
2009-01-15,rkm479,8.538499999999999
2009-01-15,rkm450,8.934
2009-01-15,rkm485,8.452000000000002
2009-01-15,rkm483,8.4805
2009-01-15,rkm470,8.6695
2009-01-16,rkm470,8.564499999999999
2009-01-16,rkm450,8.661
2009-01-16,rkm479,8.459
2009-01-16,rkm483,8.4125
2009-01-16,rkm440,
2009-01-16,rkm485,8.389500000000002
2009-01-16,rkm444,
2009-01-17,rkm485,8.342
2009-01-17,rkm444,
2009-01-17,rkm483,8.356
2009-01-17,rkm440,
2009-01-17,rkm479,8.3845
2009-01-17,rkm470,8.45
2009-01-17,rkm450,8.526
2009-01-18,rkm485,8.296
2009-01-18,rkm440,
2009-01-18,rkm483,8.312000000000001
2009-01-18,rkm444,
2009-01-18,rkm470,8.421
2009-01-18,rkm479,8.3455
2009-01-18,rkm450,8.649
2009-01-19,rkm444,
2009-01-19,rkm470,8.3445
2009-01-19,rkm479,8.235
2009-01-19,rkm483,8.1865
2009-01-19,rkm450,8.524
2009-01-19,rkm485,8.163
2009-01-19,rkm440,
2009-01-20,rkm479,8.1135
2009-01-20,rkm450,8.234
2009-01-20,rkm485,8.0595
2009-01-20,rkm444,
2009-01-20,rkm440,
2009-01-20,rkm483,8.077
2009-01-20,rkm470,8.1965
2009-01-21,rkm444,
2009-01-21,rkm485,8.0535
2009-01-21,rkm450,8.572000000000001
2009-01-21,rkm440,
2009-01-21,rkm483,8.073
2009-01-21,rkm470,8.2035
2009-01-21,rkm479,8.113
2009-01-22,rkm483,8.292
2009-01-22,rkm450,8.639
2009-01-22,rkm470,8.416
2009-01-22,rkm479,8.33
2009-01-22,rkm485,8.273499999999999
2009-01-22,rkm444,
2009-01-22,rkm440,
2009-01-23,rkm440,
2009-01-23,rkm479,8.8015
2009-01-23,rkm485,8.7865
2009-01-23,rkm470,8.825500000000002
2009-01-23,rkm444,
2009-01-23,rkm450,9.115
2009-01-23,rkm483,8.791
2009-01-24,rkm485,9.2055
2009-01-24,rkm444,
2009-01-24,rkm483,9.203
2009-01-24,rkm440,
2009-01-24,rkm479,9.1985
2009-01-24,rkm450,9.218
2009-01-24,rkm470,9.189
2009-01-25,rkm444,
2009-01-25,rkm479,9.229
2009-01-25,rkm450,8.847999999999999
2009-01-25,rkm470,9.168500000000002
2009-01-25,rkm440,
2009-01-25,rkm483,9.256
2009-01-25,rkm485,9.27
2009-01-26,rkm485,9.1125
2009-01-26,rkm479,9.052499999999998
2009-01-26,rkm440,
2009-01-26,rkm483,9.092
2009-01-26,rkm470,8.964
2009-01-26,rkm444,
2009-01-26,rkm450,8.684
2009-01-27,rkm440,
2009-01-27,rkm483,8.923
2009-01-27,rkm470,8.869
2009-01-27,rkm444,
2009-01-27,rkm479,8.905999999999999
2009-01-27,rkm450,8.885
2009-01-27,rkm485,8.931999999999999
2009-01-28,rkm483,8.8725
2009-01-28,rkm479,8.8925
2009-01-28,rkm450,9.19
2009-01-28,rkm470,8.937999999999999
2009-01-28,rkm485,8.863
2009-01-28,rkm440,
2009-01-28,rkm444,
2009-01-29,rkm444,
2009-01-29,rkm450,9.321
2009-01-29,rkm485,8.937000000000001
2009-01-29,rkm479,8.9915
2009-01-29,rkm483,8.955
2009-01-29,rkm470,9.0735
2009-01-29,rkm440,
2009-01-30,rkm485,9.062999999999999
2009-01-30,rkm440,
2009-01-30,rkm479,9.1125
2009-01-30,rkm470,9.187
2009-01-30,rkm450,9.383
2009-01-30,rkm444,
2009-01-30,rkm483,9.0795
2009-01-31,rkm479,9.201
2009-01-31,rkm450,9.38
2009-01-31,rkm485,9.164
2009-01-31,rkm440,
2009-01-31,rkm444,
2009-01-31,rkm483,9.176
2009-01-31,rkm470,9.2575
2009-02-01,rkm485,9.187999999999999
2009-02-01,rkm444,
2009-02-01,rkm450,9.59
2009-02-01,rkm440,
2009-02-01,rkm483,9.2045
2009-02-01,rkm479,9.2385
2009-02-01,rkm470,9.3155
2009-02-02,rkm483,9.1795
2009-02-02,rkm470,9.321
2009-02-02,rkm440,
2009-02-02,rkm479,9.222999999999999
2009-02-02,rkm485,9.158
2009-02-02,rkm450,9.486
2009-02-02,rkm444,
2009-02-03,rkm444,
2009-02-03,rkm485,9.157
2009-02-03,rkm479,9.202
2009-02-03,rkm483,9.1715
2009-02-03,rkm450,9.354
2009-02-03,rkm440,
2009-02-03,rkm470,9.27
2009-02-04,rkm483,9.114
2009-02-04,rkm479,9.127500000000001
2009-02-04,rkm470,9.158
2009-02-04,rkm485,9.108
2009-02-04,rkm440,
2009-02-04,rkm450,9.094
2009-02-04,rkm444,
2009-02-05,rkm483,8.988
2009-02-05,rkm479,9.0365
2009-02-05,rkm450,9.679
2009-02-05,rkm470,9.1455
2009-02-05,rkm485,8.964500000000001
2009-02-05,rkm440,
2009-02-05,rkm444,
2009-02-06,rkm470,9.158000000000001
2009-02-06,rkm485,8.834
2009-02-06,rkm450,9.5
2009-02-06,rkm444,
2009-02-06,rkm479,8.9635
2009-02-06,rkm483,8.8765
2009-02-06,rkm440,
2009-02-07,rkm444,
2009-02-07,rkm450,8.757
2009-02-07,rkm470,8.8765
2009-02-07,rkm479,8.7625
2009-02-07,rkm440,
2009-02-07,rkm485,8.687000000000001
2009-02-07,rkm483,8.711500000000001
2009-02-08,rkm470,8.639499999999998
2009-02-08,rkm440,
2009-02-08,rkm444,
2009-02-08,rkm485,8.533000000000001
2009-02-08,rkm450,8.805
2009-02-08,rkm483,8.5465
2009-02-08,rkm479,8.575
2009-02-09,rkm479,8.419
2009-02-09,rkm440,
2009-02-09,rkm485,8.476500000000001
2009-02-09,rkm483,8.457
2009-02-09,rkm444,
2009-02-09,rkm450,7.482
2009-02-09,rkm470,8.334
2009-02-10,rkm470,8.078
2009-02-10,rkm483,8.3795
2009-02-10,rkm444,
2009-02-10,rkm485,8.4265
2009-02-10,rkm450,7.744
2009-02-10,rkm440,
2009-02-10,rkm479,8.2865
2009-02-11,rkm479,8.261
2009-02-11,rkm450,8.202
2009-02-11,rkm440,
2009-02-11,rkm470,8.172
2009-02-11,rkm485,8.321000000000002
2009-02-11,rkm483,8.3005
2009-02-11,rkm444,
2009-02-12,rkm444,
2009-02-12,rkm483,8.1725
2009-02-12,rkm450,7.609
2009-02-12,rkm470,8.068000000000001
2009-02-12,rkm485,8.1895
2009-02-12,rkm440,
2009-02-12,rkm479,8.1405
2009-02-13,rkm485,8.0485
2009-02-13,rkm470,7.8294999999999995
2009-02-13,rkm479,7.9605
2009-02-13,rkm483,8.0185
2009-02-13,rkm444,
2009-02-13,rkm450,7.465
2009-02-13,rkm440,
2009-02-14,rkm470,7.756499999999999
2009-02-14,rkm479,7.8705
2009-02-14,rkm450,7.54
2009-02-14,rkm483,7.9205000000000005
2009-02-14,rkm440,
2009-02-14,rkm444,
2009-02-14,rkm485,7.9465
2009-02-15,rkm479,7.77
2009-02-15,rkm483,7.801500000000001
2009-02-15,rkm440,
2009-02-15,rkm450,7.537000000000001
2009-02-15,rkm485,7.818
2009-02-15,rkm470,7.698499999999999
2009-02-15,rkm444,
2009-02-16,rkm444,
2009-02-16,rkm440,
2009-02-16,rkm470,7.62
2009-02-16,rkm479,7.6545000000000005
2009-02-16,rkm485,7.678
2009-02-16,rkm483,7.67
2009-02-16,rkm450,7.547000000000001
2009-02-17,rkm485,7.723
2009-02-17,rkm444,
2009-02-17,rkm479,7.763999999999999
2009-02-17,rkm470,7.8260000000000005
2009-02-17,rkm483,7.7364999999999995
2009-02-17,rkm450,8.379
2009-02-17,rkm440,
2009-02-18,rkm450,8.755
2009-02-18,rkm485,7.8955
2009-02-18,rkm483,7.9334999999999996
2009-02-18,rkm440,
2009-02-18,rkm479,8.0105
2009-02-18,rkm470,8.1835
2009-02-18,rkm444,
2009-02-19,rkm440,
2009-02-19,rkm485,8.077
2009-02-19,rkm444,
2009-02-19,rkm450,9.168
2009-02-19,rkm479,8.2285
2009-02-19,rkm470,8.456500000000002
2009-02-19,rkm483,8.126999999999999
2009-02-20,rkm479,8.339500000000001
2009-02-20,rkm440,
2009-02-20,rkm444,
2009-02-20,rkm470,8.5875
2009-02-20,rkm450,9.105
2009-02-20,rkm483,8.2295
2009-02-20,rkm485,8.175
2009-02-21,rkm485,8.2645
2009-02-21,rkm450,9.18
2009-02-21,rkm444,
2009-02-21,rkm440,
2009-02-21,rkm470,8.641
2009-02-21,rkm479,8.4145
2009-02-21,rkm483,8.314499999999999
2009-02-22,rkm470,8.995999999999999
2009-02-22,rkm479,8.6325
2009-02-22,rkm483,8.471499999999999
2009-02-22,rkm485,8.390999999999998
2009-02-22,rkm440,
2009-02-22,rkm444,
2009-02-22,rkm450,10.425
2009-02-23,rkm485,8.3745
2009-02-23,rkm450,10.638
2009-02-23,rkm470,9.299
2009-02-23,rkm440,
2009-02-23,rkm444,
2009-02-23,rkm483,8.497499999999999
2009-02-23,rkm479,8.744
2009-02-24,rkm440,
2009-02-24,rkm444,
2009-02-24,rkm450,9.326
2009-02-24,rkm483,8.419
2009-02-24,rkm485,8.3245
2009-02-24,rkm479,8.6085
2009-02-24,rkm470,9.035
2009-02-25,rkm440,
2009-02-25,rkm444,
2009-02-25,rkm479,8.555
2009-02-25,rkm470,8.9485
2009-02-25,rkm485,8.2935
2009-02-25,rkm450,10.317
2009-02-25,rkm483,8.3805
2009-02-26,rkm479,8.574000000000002
2009-02-26,rkm440,
2009-02-26,rkm450,9.66
2009-02-26,rkm470,9.0135
2009-02-26,rkm444,
2009-02-26,rkm483,8.379
2009-02-26,rkm485,8.282
2009-02-27,rkm483,8.4515
2009-02-27,rkm470,8.835
2009-02-27,rkm440,
2009-02-27,rkm479,8.569500000000001
2009-02-27,rkm450,9.187999999999999
2009-02-27,rkm444,
2009-02-27,rkm485,8.393
2009-02-28,rkm440,
2009-02-28,rkm444,
2009-02-28,rkm479,8.632000000000001
2009-02-28,rkm483,8.5455
2009-02-28,rkm470,8.826
2009-02-28,rkm485,8.503
2009-02-28,rkm450,9.325
2009-03-01,rkm479,8.788499999999999
2009-03-01,rkm444,
2009-03-01,rkm470,9.1085
2009-03-01,rkm483,8.6465
2009-03-01,rkm485,8.576
2009-03-01,rkm440,
2009-03-01,rkm450,10.311
2009-03-02,rkm479,8.913499999999999
2009-03-02,rkm483,8.7685
2009-03-02,rkm450,9.617
2009-03-02,rkm440,
2009-03-02,rkm444,
2009-03-02,rkm470,9.24
2009-03-02,rkm485,8.6965
2009-03-03,rkm483,8.774000000000001
2009-03-03,rkm470,9.1025
2009-03-03,rkm444,
2009-03-03,rkm479,8.875
2009-03-03,rkm440,
2009-03-03,rkm485,8.724
2009-03-03,rkm450,9.596
2009-03-04,rkm479,8.8235
2009-03-04,rkm444,
2009-03-04,rkm440,
2009-03-04,rkm470,9.059999999999999
2009-03-04,rkm450,9.571
2009-03-04,rkm483,8.719000000000001
2009-03-04,rkm485,8.667000000000002
2009-03-05,rkm483,8.6495
2009-03-05,rkm479,8.7815
2009-03-05,rkm444,
2009-03-05,rkm440,
2009-03-05,rkm485,8.584
2009-03-05,rkm470,9.0785
2009-03-05,rkm450,9.904
2009-03-06,rkm470,9.119
2009-03-06,rkm483,8.575500000000002
2009-03-06,rkm485,8.4925
2009-03-06,rkm444,
2009-03-06,rkm479,8.743
2009-03-06,rkm450,10.004
2009-03-06,rkm440,
2009-03-07,rkm450,9.777000000000001
2009-03-07,rkm470,9.101500000000001
2009-03-07,rkm440,
2009-03-07,rkm444,
2009-03-07,rkm485,8.5095
2009-03-07,rkm483,8.588000000000001
2009-03-07,rkm479,8.746
2009-03-08,rkm440,
2009-03-08,rkm485,8.435500000000001
2009-03-08,rkm470,8.9405
2009-03-08,rkm444,
2009-03-08,rkm483,8.5025
2009-03-08,rkm450,9.45
2009-03-08,rkm479,8.637
2009-03-09,rkm479,8.549
2009-03-09,rkm485,8.403500000000001
2009-03-09,rkm470,8.768
2009-03-09,rkm444,
2009-03-09,rkm440,
2009-03-09,rkm483,8.4515
2009-03-09,rkm450,9.057
2009-03-10,rkm444,
2009-03-10,rkm470,8.922
2009-03-10,rkm440,
2009-03-10,rkm450,9.677999999999999
2009-03-10,rkm483,8.631499999999999
2009-03-10,rkm479,8.721
2009-03-10,rkm485,8.5875
2009-03-11,rkm470,9.275
2009-03-11,rkm450,10.15
2009-03-11,rkm485,8.7955
2009-03-11,rkm440,
2009-03-11,rkm444,
2009-03-11,rkm479,8.986999999999998
2009-03-11,rkm483,8.858999999999998
2009-03-12,rkm483,8.956499999999998
2009-03-12,rkm444,
2009-03-12,rkm470,9.5135
2009-03-12,rkm479,9.128
2009-03-12,rkm485,8.871
2009-03-12,rkm440,
2009-03-12,rkm450,10.59
2009-03-13,rkm470,9.461500000000001
2009-03-13,rkm440,
2009-03-13,rkm485,8.856
2009-03-13,rkm450,9.947000000000001
2009-03-13,rkm479,9.098
2009-03-13,rkm444,
2009-03-13,rkm483,8.936499999999999
2009-03-14,rkm485,8.908
2009-03-14,rkm440,
2009-03-14,rkm470,9.231
2009-03-14,rkm444,
2009-03-14,rkm479,9.0365
2009-03-14,rkm450,9.375
2009-03-14,rkm483,8.9505
2009-03-15,rkm440,
2009-03-15,rkm444,
2009-03-15,rkm485,8.95
2009-03-15,rkm470,9.460999999999999
2009-03-15,rkm479,9.153500000000001
2009-03-15,rkm450,10.908
2009-03-15,rkm483,9.0175
2009-03-16,rkm470,9.85
2009-03-16,rkm479,9.3075
2009-03-16,rkm440,
2009-03-16,rkm485,8.9465
2009-03-16,rkm483,9.066500000000001
2009-03-16,rkm444,
2009-03-16,rkm450,11.2
2009-03-17,rkm479,9.333
2009-03-17,rkm444,
2009-03-17,rkm450,10.88
2009-03-17,rkm440,
2009-03-17,rkm483,9.0975
2009-03-17,rkm485,8.98
2009-03-17,rkm470,9.863
2009-03-18,rkm479,9.416
2009-03-18,rkm440,
2009-03-18,rkm450,11.217
2009-03-18,rkm444,
2009-03-18,rkm485,9.0785
2009-03-18,rkm470,9.923
2009-03-18,rkm483,9.190999999999999
2009-03-19,rkm483,9.2605
2009-03-19,rkm444,
2009-03-19,rkm440,
2009-03-19,rkm470,10.04
2009-03-19,rkm485,9.141
2009-03-19,rkm450,11.259
2009-03-19,rkm479,9.500499999999999
2009-03-20,rkm485,9.141
2009-03-20,rkm440,
2009-03-20,rkm470,9.825
2009-03-20,rkm450,10.214
2009-03-20,rkm444,
2009-03-20,rkm479,9.4145
2009-03-20,rkm483,9.2315
2009-03-21,rkm470,9.628
2009-03-21,rkm479,9.383
2009-03-21,rkm483,9.274000000000001
2009-03-21,rkm444,
2009-03-21,rkm450,10.128
2009-03-21,rkm440,
2009-03-21,rkm485,9.220500000000001
2009-03-22,rkm479,9.3695
2009-03-22,rkm470,9.587499999999999
2009-03-22,rkm450,10.013
2009-03-22,rkm440,
2009-03-22,rkm483,9.2725
2009-03-22,rkm444,
2009-03-22,rkm485,9.225
2009-03-23,rkm470,9.68
2009-03-23,rkm483,9.190999999999999
2009-03-23,rkm440,
2009-03-23,rkm450,10.849
2009-03-23,rkm444,
2009-03-23,rkm479,9.3415
2009-03-23,rkm485,9.116499999999998
2009-03-24,rkm444,
2009-03-24,rkm440,
2009-03-24,rkm483,9.2145
2009-03-24,rkm485,9.122499999999999
2009-03-24,rkm450,10.629000000000001
2009-03-24,rkm470,9.8155
2009-03-24,rkm479,9.399000000000001
2009-03-25,rkm485,9.193
2009-03-25,rkm479,9.491
2009-03-25,rkm483,9.292
2009-03-25,rkm450,11.24
2009-03-25,rkm470,9.9395
2009-03-25,rkm444,
2009-03-25,rkm440,
2009-03-26,rkm483,9.4465
2009-03-26,rkm450,11.616
2009-03-26,rkm479,9.687
2009-03-26,rkm440,
2009-03-26,rkm485,9.327
2009-03-26,rkm470,10.2275
2009-03-26,rkm444,
2009-03-27,rkm483,9.5525
2009-03-27,rkm440,
2009-03-27,rkm485,9.423
2009-03-27,rkm470,10.395499999999998
2009-03-27,rkm444,
2009-03-27,rkm450,11.767999999999999
2009-03-27,rkm479,9.812
2009-03-28,rkm485,9.5075
2009-03-28,rkm479,9.802
2009-03-28,rkm450,10.684000000000001
2009-03-28,rkm444,
2009-03-28,rkm483,9.6055
2009-03-28,rkm470,10.244
2009-03-28,rkm440,
2009-03-29,rkm485,9.512
2009-03-29,rkm470,10.0125
2009-03-29,rkm483,9.5785
2009-03-29,rkm444,
2009-03-29,rkm440,
2009-03-29,rkm479,9.712
2009-03-29,rkm450,10.675
2009-03-30,rkm440,
2009-03-30,rkm483,9.3875
2009-03-30,rkm485,9.29
2009-03-30,rkm444,
2009-03-30,rkm470,10.0215
2009-03-30,rkm450,11.318
2009-03-30,rkm479,9.5825
2009-03-31,rkm444,
2009-03-31,rkm470,10.0655
2009-03-31,rkm485,9.183499999999999
2009-03-31,rkm483,9.301
2009-03-31,rkm479,9.536
2009-03-31,rkm450,11.165
2009-03-31,rkm440,
2009-04-01,rkm450,10.877
2009-04-01,rkm444,
2009-04-01,rkm485,9.29
2009-04-01,rkm483,9.3885
2009-04-01,rkm479,9.586500000000001
2009-04-01,rkm440,
2009-04-01,rkm470,10.032
2009-04-02,rkm483,9.361
2009-04-02,rkm485,9.282
2009-04-02,rkm470,9.877
2009-04-02,rkm440,
2009-04-02,rkm450,10.463
2009-04-02,rkm479,9.52
2009-04-02,rkm444,
2009-04-03,rkm483,9.2035
2009-04-03,rkm440,
2009-04-03,rkm450,10.487
2009-04-03,rkm444,
2009-04-03,rkm479,9.3575
2009-04-03,rkm470,9.7045
2009-04-03,rkm485,9.1265
2009-04-04,rkm483,9.082999999999998
2009-04-04,rkm485,8.998000000000001
2009-04-04,rkm450,10.497
2009-04-04,rkm440,
2009-04-04,rkm470,9.6385
2009-04-04,rkm444,
2009-04-04,rkm479,9.254
2009-04-05,rkm483,9.1435
2009-04-05,rkm440,
2009-04-05,rkm470,9.731000000000002
2009-04-05,rkm444,
2009-04-05,rkm485,9.054
2009-04-05,rkm479,9.3245
2009-04-05,rkm450,10.769
2009-04-06,rkm440,
2009-04-06,rkm444,
2009-04-06,rkm485,9.1525
2009-04-06,rkm470,9.706500000000002
2009-04-06,rkm450,10.12
2009-04-06,rkm483,9.2255
2009-04-06,rkm479,9.3735
2009-04-07,rkm479,9.243
2009-04-07,rkm485,9.091999999999999
2009-04-07,rkm444,
2009-04-07,rkm470,9.470500000000001
2009-04-07,rkm483,9.142
2009-04-07,rkm440,
2009-04-07,rkm450,9.829
2009-04-08,rkm485,8.952
2009-04-08,rkm479,9.0825
2009-04-08,rkm470,9.279499999999999
2009-04-08,rkm444,
2009-04-08,rkm483,8.9955
2009-04-08,rkm450,9.602
2009-04-08,rkm440,
2009-04-09,rkm444,
2009-04-09,rkm450,10.431
2009-04-09,rkm440,
2009-04-09,rkm483,8.904499999999999
2009-04-09,rkm479,9.039
2009-04-09,rkm470,9.343
2009-04-09,rkm485,8.8375
2009-04-10,rkm444,
2009-04-10,rkm470,9.5905
2009-04-10,rkm485,8.9175
2009-04-10,rkm483,9.006499999999999
2009-04-10,rkm479,9.186
2009-04-10,rkm440,
2009-04-10,rkm450,10.544
2009-04-11,rkm440,
2009-04-11,rkm483,9.264
2009-04-11,rkm485,9.171
2009-04-11,rkm479,9.452
2009-04-11,rkm450,11.08
2009-04-11,rkm444,
2009-04-11,rkm470,9.874500000000001
2009-04-12,rkm470,10.1745
2009-04-12,rkm483,9.533999999999999
2009-04-12,rkm479,9.731000000000002
2009-04-12,rkm450,11.237
2009-04-12,rkm485,9.436
2009-04-12,rkm440,
2009-04-12,rkm444,
2009-04-13,rkm444,
2009-04-13,rkm440,
2009-04-13,rkm479,9.624500000000001
2009-04-13,rkm450,10.224
2009-04-13,rkm470,9.9685
2009-04-13,rkm483,9.4725
2009-04-13,rkm485,9.3965
2009-04-14,rkm483,9.225999999999999
2009-04-14,rkm450,10.525
2009-04-14,rkm440,
2009-04-14,rkm470,9.679
2009-04-14,rkm479,9.365
2009-04-14,rkm485,9.157
2009-04-14,rkm444,
2009-04-15,rkm444,
2009-04-15,rkm483,9.2355
2009-04-15,rkm479,9.401
2009-04-15,rkm440,
2009-04-15,rkm485,9.1535
2009-04-15,rkm470,9.7735
2009-04-15,rkm450,10.674000000000001
2009-04-16,rkm440,
2009-04-16,rkm470,9.991
2009-04-16,rkm479,9.5735
2009-04-16,rkm450,11.161
2009-04-16,rkm483,9.388
2009-04-16,rkm444,
2009-04-16,rkm485,9.295499999999999
2009-04-17,rkm440,
2009-04-17,rkm485,9.379
2009-04-17,rkm450,11.440999999999999
2009-04-17,rkm444,
2009-04-17,rkm479,9.7085
2009-04-17,rkm470,10.203
2009-04-17,rkm483,9.4885
2009-04-18,rkm440,
2009-04-18,rkm485,9.431000000000001
2009-04-18,rkm450,11.606
2009-04-18,rkm470,10.328
2009-04-18,rkm483,9.55
2009-04-18,rkm444,
2009-04-18,rkm479,9.7895
2009-04-19,rkm485,9.513
2009-04-19,rkm483,9.639
2009-04-19,rkm440,
2009-04-19,rkm450,11.847999999999999
2009-04-19,rkm470,10.462
2009-04-19,rkm444,
2009-04-19,rkm479,9.892
2009-04-20,rkm485,9.560500000000001
2009-04-20,rkm450,11.594000000000001
2009-04-20,rkm470,10.4865
2009-04-20,rkm483,9.683499999999999
2009-04-20,rkm444,
2009-04-20,rkm479,9.9305
2009-04-20,rkm440,
2009-04-21,rkm450,11.799000000000001
2009-04-21,rkm470,10.4865
2009-04-21,rkm483,9.6995
2009-04-21,rkm485,9.579
2009-04-21,rkm444,
2009-04-21,rkm479,9.941500000000001
2009-04-21,rkm440,
2009-04-22,rkm450,11.517000000000001
2009-04-22,rkm470,10.533
2009-04-22,rkm444,
2009-04-22,rkm485,9.689
2009-04-22,rkm483,9.801
2009-04-22,rkm440,
2009-04-22,rkm479,10.026
2009-04-23,rkm470,10.410499999999999
2009-04-23,rkm440,
2009-04-23,rkm450,11.1
2009-04-23,rkm483,9.826
2009-04-23,rkm479,10.0055
2009-04-23,rkm485,9.7365
2009-04-23,rkm444,
2009-04-24,rkm450,10.854000000000001
2009-04-24,rkm470,10.125499999999999
2009-04-24,rkm479,9.7415
2009-04-24,rkm485,9.4865
2009-04-24,rkm483,9.5715
2009-04-24,rkm444,
2009-04-24,rkm440,
2009-04-25,rkm470,9.9935
2009-04-25,rkm440,
2009-04-25,rkm444,
2009-04-25,rkm483,9.4635
2009-04-25,rkm450,10.762
2009-04-25,rkm479,9.6265
2009-04-25,rkm485,9.3825
2009-04-26,rkm444,
2009-04-26,rkm450,10.783
2009-04-26,rkm470,10.0075
2009-04-26,rkm485,9.433499999999999
2009-04-26,rkm479,9.6625
2009-04-26,rkm440,
2009-04-26,rkm483,9.5095
2009-04-27,rkm470,9.783000000000001
2009-04-27,rkm444,
2009-04-27,rkm440,
2009-04-27,rkm450,10.05
2009-04-27,rkm483,9.3705
2009-04-27,rkm479,9.497
2009-04-27,rkm485,9.307500000000001
2009-04-28,rkm444,
2009-04-28,rkm450,10.437999999999999
2009-04-28,rkm440,
2009-04-28,rkm479,9.358
2009-04-28,rkm485,9.1755
2009-04-28,rkm470,9.633500000000002
2009-04-28,rkm483,9.236
2009-04-29,rkm485,9.2065
2009-04-29,rkm470,9.691500000000001
2009-04-29,rkm444,
2009-04-29,rkm479,9.4
2009-04-29,rkm450,10.238
2009-04-29,rkm440,
2009-04-29,rkm483,9.2705
2009-04-30,rkm483,9.358
2009-04-30,rkm450,9.981
2009-04-30,rkm440,
2009-04-30,rkm479,9.4495
2009-04-30,rkm485,9.312999999999999
2009-04-30,rkm470,9.654499999999999
2009-04-30,rkm444,
2009-05-01,rkm450,9.975
2009-05-01,rkm485,9.285499999999999
2009-05-01,rkm444,
2009-05-01,rkm440,
2009-05-01,rkm479,9.404
2009-05-01,rkm483,9.3245
2009-05-01,rkm470,9.5825
2009-05-02,rkm440,
2009-05-02,rkm485,9.392
2009-05-02,rkm450,10.42
2009-05-02,rkm483,9.4375
2009-05-02,rkm470,9.7375
2009-05-02,rkm479,9.5295
2009-05-02,rkm444,
2009-05-03,rkm485,9.7055
2009-05-03,rkm440,
2009-05-03,rkm444,
2009-05-03,rkm470,9.994499999999999
2009-05-03,rkm483,9.743500000000001
2009-05-03,rkm479,9.8205
2009-05-03,rkm450,10.339
2009-05-04,rkm444,
2009-05-04,rkm440,
2009-05-04,rkm483,9.956
2009-05-04,rkm470,10.3095
2009-05-04,rkm479,10.065
2009-05-04,rkm450,11.365
2009-05-04,rkm485,9.9025
2009-05-05,rkm444,
2009-05-05,rkm470,10.651
2009-05-05,rkm450,11.254000000000001
2009-05-05,rkm485,10.157
2009-05-05,rkm440,
2009-05-05,rkm483,10.2225
2009-05-05,rkm479,10.354500000000002
2009-05-06,rkm483,10.2825
2009-05-06,rkm479,10.431500000000002
2009-05-06,rkm444,
2009-05-06,rkm440,
2009-05-06,rkm485,10.208000000000002
2009-05-06,rkm450,11.77
2009-05-06,rkm470,10.767
2009-05-07,rkm450,11.36
2009-05-07,rkm444,
2009-05-07,rkm470,10.672
2009-05-07,rkm479,10.2695
2009-05-07,rkm483,10.091000000000001
2009-05-07,rkm485,10.002
2009-05-07,rkm440,
2009-05-08,rkm444,
2009-05-08,rkm470,10.6115
2009-05-08,rkm479,10.231
2009-05-08,rkm483,10.0625
2009-05-08,rkm440,
2009-05-08,rkm450,11.550999999999998
2009-05-08,rkm485,9.9785
2009-05-09,rkm479,10.279499999999999
2009-05-09,rkm483,10.1055
2009-05-09,rkm440,
2009-05-09,rkm485,10.019
2009-05-09,rkm470,10.672
2009-05-09,rkm450,11.534
2009-05-09,rkm444,
2009-05-10,rkm483,10.117999999999999
2009-05-10,rkm485,10.026
2009-05-10,rkm470,10.7205
2009-05-10,rkm444,
2009-05-10,rkm450,11.758
2009-05-10,rkm440,
2009-05-10,rkm479,10.303
2009-05-11,rkm444,
2009-05-11,rkm470,10.6565
2009-05-11,rkm440,
2009-05-11,rkm485,9.956499999999998
2009-05-11,rkm479,10.236
2009-05-11,rkm483,10.049499999999998
2009-05-11,rkm450,11.421
2009-05-12,rkm470,10.5015
2009-05-12,rkm450,11.014000000000001
2009-05-12,rkm479,10.178999999999998
2009-05-12,rkm440,
2009-05-12,rkm444,
2009-05-12,rkm483,10.035499999999999
2009-05-12,rkm485,9.9645
2009-05-13,rkm450,11.690999999999999
2009-05-13,rkm440,
2009-05-13,rkm479,10.256
2009-05-13,rkm444,
2009-05-13,rkm470,10.596499999999999
2009-05-13,rkm483,10.1045
2009-05-13,rkm485,10.029499999999999
2009-05-14,rkm485,10.135
2009-05-14,rkm483,10.222999999999999
2009-05-14,rkm470,10.797
2009-05-14,rkm450,11.668
2009-05-14,rkm444,
2009-05-14,rkm479,10.3995
2009-05-14,rkm440,
2009-05-15,rkm440,
2009-05-15,rkm479,10.452
2009-05-15,rkm450,11.814
2009-05-15,rkm485,10.186
2009-05-15,rkm444,
2009-05-15,rkm470,10.8525
